key,input,mw
XTTZERNUQAFMOF-QMMMGPOBSA-N,C[C@H]1CNCCc2ccc(Cl)cc21,195.69299999999998
UJOUWHLYTQFUCU-WXXKFALUSA-N,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O,1221.5199999999993
FKNQFGJONOIPTF-UHFFFAOYSA-N,[Na+],22.99
SGRYPYWGNKJSDL-UHFFFAOYSA-N,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,298.298
WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,427.4600000000002
AGMMTXLNIQSRCG-UHFFFAOYSA-N,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,289.74399999999997
LENZDBCJOHFCAS-UHFFFAOYSA-N,NC(CO)(CO)CO,121.136
HCWPIIXVSYCSAN-OIOBTWANSA-N,[223Ra],223.0185022
MZYVOFLIPYDBGD-MLZQUWKJSA-N,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,384.42900000000026
CPFJLLXFNPCTDW-BWSPSPBFSA-N,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,403.54400000000015
ZNPOCLHDJCAZAH-OEAKJJBVSA-N,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC12CNC2,401.3980000000002
DNVVZWSVACQWJE-UHFFFAOYSA-N,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,229.23500000000004
QZFHIXARHDBPBY-UHFFFAOYSA-N,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,426.3870000000001
ZRYHPQCHHOKSMD-UHFFFAOYSA-N,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,317.49700000000024
FKNQFGJONOIPTF-UHFFFAOYSA-N,[Na+],22.99
IOOWNWLVCOUUEX-WPRPVWTQSA-N,O=C(O)C[C@@H]1CC[C@H](NC(=O)Cc2cccs2)B(O)O1,297.141
UIKROCXWUNQSPJ-VIFPVBQESA-N,CN1C(=O)CC[C@H]1c1cccnc1,176.21900000000002
GEFQWZLICWMTKF-CDUCUWFYSA-N,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,183.207
PHPUXYRXPHEJDF-UHFFFAOYSA-N,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1,401.41800000000006
SJKBXKKZBKCHET-UQIIZPHYSA-N,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C.Cl,469.9690000000001
LFQDNHWZDQTITF-UHFFFAOYSA-N,OB1OCc2cc(F)ccc21,151.933
HCBIBCJNVBAKAB-UHFFFAOYSA-N,CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl,272.776
JTEGQNOMFQHVDC-NKWVEPMBSA-N,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,229.261
SNICXCGAKADSCV-UHFFFAOYSA-N,CN1CCCC1c1cccnc1,162.236
XSFJVAJPIHIPKU-XWCQMRHXSA-N,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,434.50400000000025
WLQZEFFFIUHSJB-UHFFFAOYSA-N,CS(=O)(=O)O.O.O.O.O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,563.0980000000002
OUNXGNDVWVPCOL-UHFFFAOYSA-N,CNCc1cn(S(=O)(=O)c2cccc(F)c2)c(-c2ccc(F)cc2F)c1OC,410.4170000000001
GMYLVKUGJMYTFB-UHFFFAOYSA-N,CCN1C(=O)CNc2ncc(-c3ccc(-c4nc[nH]n4)nc3C)nc21,336.3590000000001
XWAIAVWHZJNZQQ-UHFFFAOYSA-N,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl,415.9610000000002
HEDRZPFGACZZDS-UHFFFAOYSA-N,ClC(Cl)Cl,119.37800000000001
GYLDXIAOMVERTK-UHFFFAOYSA-N,CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,309.333
HVASDHJNLYRZEA-UHFFFAOYSA-I,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CCN(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Zn+2],522.6690000000002
XPFRXWCVYUEORT-UHFFFAOYSA-N,NC(=O)NC(=O)Cc1ccccc1,178.191
VTHJTEIRLNZDEV-UHFFFAOYSA-L,[Mg+2].[OH-].[OH-],58.31900000000001
ILKJAFIWWBXGDU-MOGDOJJUSA-N,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,502.5790000000003
TTWJBBZEZQICBI-UHFFFAOYSA-N,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.8020000000001
VCFBPAOSTLMYIV-SANMLTNESA-N,CS(=O)(=O)Nc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1OCC1CC1,687.5449999999997
CHNUOJQWGUIOLD-NFZZJPOKSA-N,CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1,319.407
DNHPDWGIXIMXSA-CXNSMIOJSA-N,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,1145.0699999999995
FNPXMHRZILFCKX-KAJVQRHHSA-N,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,488.5770000000002
IVDHYUQIDRJSTI-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,637.0360000000003
RZJQGNCSTQAWON-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,314.3620000000001
OHCPNHFLPCVWRG-YQOGLFJVSA-N,CCN(CC)Cc1ccc(OCC[C@H]2CCC3C4C(CC[C@@]32C)c2ccc(O)cc2C[C@H]4C)c(OC)c1,505.74300000000034
QIQSYARFOIKJJR-LUTWCBITSA-N,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)O.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O.CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)O.CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O.CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O.CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,2750.260999999997
BJCJYEYYYGBROF-UHFFFAOYSA-N,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,562.6000000000001
LRAJHPGSGBRUJN-OMIVUECESA-N,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1.Cl.O.[Cl-],571.5090000000002
CZRQXSDBMCMPNJ-ZUIPZQNBSA-N,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,441.5250000000003
ZXKXJHAOUFHNAS-FVGYRXGTSA-N,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1.Cl,267.7219999999999
CYOHGALHFOKKQC-UHFFFAOYSA-N,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,457.68700000000024
VHYCDWMUTMEGQY-UHFFFAOYSA-N,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,325.449
FKNQFGJONOIPTF-UHFFFAOYSA-N,[Na+],22.99
WQVZLXWQESQGIF-UHFFFAOYSA-N,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,364.8730000000001
IBGLGMOPHJQDJB-IHRRRGAJSA-N,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,448.4490000000003
VSGNNIFQASZAOI-UHFFFAOYSA-L,CC(=O)[O-].CC(=O)[O-].[Ca+2],158.166
NZWOPGCLSHLLPA-UHFFFAOYSA-N,CC(=O)OC(C)C[N+](C)(C)C,160.237
SWECWXGUJQLXJF-BTJKTKAUSA-N,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1.O=C(O)/C=C\C(=O)O,408.4980000000001
DMKSVUSAATWOCU-HROMYWEYSA-N,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,466.95800000000025
OVBPIULPVIDEAO-LBPRGKRZSA-N,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,441.40400000000017
OPGSFDUODIJJGF-JBUZINEHSA-N,CC1/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C(OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)CC(O)C(C(=O)O)C(O)CC(=O)CC(O)CC(O)CC(O)CC(=O)CCCC(=O)CC(=O)OC1C(C)CC(C)C(O)CC(=O)c1ccc(N)cc1,1109.3169999999998
ROBVIMPUHSLWNV-UHFFFAOYSA-N,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,232.28299999999996
WVVSZNPYNCNODU-XTQGRXLLSA-N,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,325.4120000000001
WPNJAUFVNXKLIM-UHFFFAOYSA-N,COc1nc(C)nc(Cl)c1NC1=NCCN1,241.68200000000002
JBVWKTQYMFTKMW-MSQVLRTGSA-N,CC(O)CN(C)C.CC(O)CN(C)C.CC(O)CN(C)C.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,577.7240000000004
HJJDBAOLQAWBMH-YCRCPZNHSA-N,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,511.57100000000014
YEEZWCHGZNKEEK-UHFFFAOYSA-N,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,575.6870000000001
AZFLJNIPTRTECV-FUMNGEBKSA-N,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,311.425
GVVUZBSCYAVFTI-IYARVYRRSA-N,O=c1[nH]c(=O)c(Cc2cccc(C(F)(F)F)c2)c([C@H]2CC[C@H](c3ccccc3)CC2)[nH]1,428.4540000000002
XEEQGYMUWCZPDN-UHFFFAOYSA-N,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,378.31600000000014
ANOMHKZSQFYSBR-UHFFFAOYSA-N,Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,447.8340000000002
FKNQFGJONOIPTF-UHFFFAOYSA-N,[Na+],22.99
YKPYIPVDTNNYCN-INIZCTEOSA-N,CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)[C@H]1C(=O)NO,423.5160000000001
BTBHLEZXCOBLCY-QGZVFWFLSA-N,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,378.4320000000002
JRHNIQQUVJOPQC-AQNFWKISSA-N,Cc1cc(=O)oc2cc(O[C@@H]3SC[C@@H](O)[C@H](O)[C@H]3O)ccc12,324.35400000000004
OANCEOSLKSTLTA-REWPJTCUSA-N,CN(C)C(=O)COc1ccc2c(c1)C[C@@H](NC[C@H](O)c1ccc(O)c(CCO)c1)CC2,428.5290000000002
FKNQFGJONOIPTF-UHFFFAOYSA-N,[Na+],22.99
IZLOSIXADNUSCM-ACRUOGEOSA-N,O=C(O)CC[C@H](NP(=O)(O)OCCC[C@H](NC(=O)CC[C@H](NC(=O)CCCCCNC(=O)c1ccc(F)cc1)C(=O)O)C(=O)O)C(=O)O,706.6140000000006
WJEOLQLKVOPQFV-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,498.6560000000002
FKNQFGJONOIPTF-UHFFFAOYSA-N,[Na+],22.99
MJIHNNLFOKEZEW-RUZDIDTESA-N,Cc1c(OCC(F)(F)F)ccnc1C[S@@+]([O-])c1nc2ccccc2[nH]1,369.3680000000001
VOYCNOJFAJAILW-CAMHOICYSA-N,CSCC[C@H](N)C(=O)N[C@@]1(C(=O)O)CS(=O)(=O)[C@H]2[C@H](C(=O)O)[C@H]21,366.4170000000001
FUFVKLQESJNNAN-RIMUKSHESA-M,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2.[Br-],370.28700000000003
GBJVVSCPOBPEIT-UHFFFAOYSA-N,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,587.5490000000003
NTCZXUFXVRQSMX-UHFFFAOYSA-N,Cl[TeH]1(Cl)(Cl)OCCO1,295.0190000000001
LYYVFHRFIJKPOV-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O.O=S(=O)(O)CCO,573.6760000000004
BMKDZUISNHGIBY-UHFFFAOYSA-N,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,268.27299999999997
JXSVVZKPEDIRTN-DHZHZOJOSA-N,Cc1cc(C(=O)Nc2cc(Nc3ccc4c(/C=C/c5ccccn5)n[nH]c4c3)ccc2F)n(C)n1,467.5080000000001
RDSACQWTXKSHJT-NSHDSACASA-N,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,572.3430000000001
FKNQFGJONOIPTF-UHFFFAOYSA-N,[Na+],22.99
IFGIYSGOEZJNBE-KNLJMPJLSA-N,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.[Br-],436.34600000000023
ZMELOYOKMZBMRB-DLBZAZTESA-N,C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl,513.0130000000003
SZFPYBIJACMNJV-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1,461.6680000000002
GTQLIPQFXVKRKJ-HYRAKNMCSA-N,COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@@H]2CC[C@H]1N2C/C=C/[123I],425.274589
FVTWTVQXNAJTQP-UHFFFAOYSA-N,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,428.5960000000003
DFELGYQKEOCHOA-RBXNTRDFSA-N,CC#C[C@]1(O)CCC2C3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc4c(c3)OCO4)C[C@@]21C,430.54400000000015
XDZKBRJLTGRPSS-BGZQYGJUSA-N,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,584.683
HRDUUSCYRPOMSO-ROUUACIJSA-N,N=C(N)NCCC[C@H](N)C(=O)NCCCN1CCN(CCCNC(=O)[C@@H](N)CCCNC(=N)N)CC1,512.7080000000004
RETIMRUQNCDCQB-UHFFFAOYSA-N,Cc1cccc(C)c1NC(=O)C1CCCCN1C.Cl,282.81499999999994
BDXJYAAYLZTLEK-UHFFFAOYSA-N,O=C(O)c1cccc(CN2CN(C3CCCCC3)C3(CCN(CCCC(=O)c4ccccc4)CC3)C2=O)c1,517.6700000000004
WREGKURFCTUGRC-POYBYMJQSA-N,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,211.22099999999998
QAMYWGZHLCQOOJ-WRNBYXCMSA-N,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C.CS(=O)(=O)O,826.015
FKNQFGJONOIPTF-UHFFFAOYSA-N,[Na+],22.99
PGZUMBJQJWIWGJ-ONAKXNSWSA-N,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1.O=P(O)(O)O,410.40400000000005
CMLVKUWQFZQPPS-YUNKPMOVSA-N,C[C@H]1CN(C(=O)CC[C@@]2(C3CC3)NC(=O)NC2=O)CCN1c1cc(F)cc(F)c1,406.4330000000001
LIENCHBZNNMNKG-OJFNHCPVSA-N,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,499.5340000000003
NOFOWWRHEPHDCY-DAUURJMHSA-N,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,455.5110000000003
QQDRLKRHJOAQDC-FBHGDYMESA-N,CS(=O)(=O)O.CS(=O)(=O)O.Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,645.7560000000003
LKAJKIOFIWVMDJ-IYRCEVNGSA-N,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,328.5000000000001
FOCVUCIESVLUNU-UHFFFAOYSA-N,S=P(N1CC1)(N1CC1)N1CC1,189.22399999999996
RONZAEMNMFQXRA-UHFFFAOYSA-N,CN1CCN2c3ncccc3Cc3ccccc3C2C1,265.36
XPSQPHWEGNHMSK-SECBINFHSA-N,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,243.30999999999997
ODUOJXZPIYUATO-UHFFFAOYSA-N,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,385.4850000000002
AKUJBENLRBOFTD-RPRRAYFGSA-N,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,434.5040000000002
PJDFLNIOAUIZSL-UHFFFAOYSA-N,C=CC(N)CCC(=O)O,129.159
BPNZYADGDZPRTK-MAEUFBSDSA-N,C/C(=N\O)C(C)NCC(C)(C)CNC(C)/C(C)=N/O,272.393
FKNQFGJONOIPTF-UHFFFAOYSA-N,[Na+],22.99
CYXKNKQEMFBLER-UHFFFAOYSA-N,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,277.496
OMZCMEYTWSXEPZ-UHFFFAOYSA-N,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,485.9470000000004
FKNQFGJONOIPTF-UHFFFAOYSA-N,[Na+],22.99
BXSZILNGNMDGSL-UHFFFAOYSA-N,O=C(O)c1ccc(-c2ccc3cc(O)ccc3n2)c(Cl)c1,299.71299999999997
RFGUWOCFYCYEDM-ZOMNBDOOSA-N,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(P(=O)(O)Cc6c(F)cccc6F)C[C@H]5CCCCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1Cl,957.4779999999996
RNGHAJVBYQPLAZ-UHFFFAOYSA-N,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C.Cl,317.90400000000005
JVBGZFRPTRKSBB-MJBQOYBXSA-N,COCC(=O)[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,505.6550000000003
MNQDKWZEUULFPX-UHFFFAOYSA-M,CCN1/C(=C/C=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccccc21.[I-],518.489
XFCLJVABOIYOMF-QPLCGJKRSA-N,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,405.969
PRAAPINBUWJLGA-UHFFFAOYSA-N,O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ccccn3)s2)nn1,571.5850000000003
QCZAWDGAVJMPTA-RNFRBKRXSA-N,C[C@@H](Nc1nc(N[C@H](C)C(F)(F)F)nc(-c2cccc(Cl)n2)n1)C(F)(F)F,414.741
KJONHKAYOJNZEC-UHFFFAOYSA-N,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,281.27099999999996
ORQGHAJIWGGFJK-UHFFFAOYSA-N,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2cscc12,425.4130000000001
IEXUMDBQLIVNHZ-YOUGDJEHSA-N,CN(C)c1ccc([C@H]2C[C@]3(C)[C@@H](CC[C@]3(O)CCCO)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,449.6350000000003
FKNQFGJONOIPTF-UHFFFAOYSA-N,[Na+],22.99
YDSDEBIZUNNPOB-UHFFFAOYSA-N,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1,394.51500000000016
VEQOALNAAJBPNY-UHFFFAOYSA-N,Cc1cc(=O)n(-c2ccccc2)n1C,188.23000000000002
ZNNLBTZKUZBEKO-UHFFFAOYSA-N,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,494.0130000000003
HYFHYPWGAURHIV-JFIAXGOJSA-N,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,545.6290000000004
JXSJBGJIGXNWCI-UHFFFAOYSA-N,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,330.3640000000001
HHPSICLSNHCSNZ-BYEGLACWSA-N,CN1CCN(CCCCN2C(=O)CN(/N=C/c3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1.Cl.Cl,530.8840000000004
TZSZZENYCISATO-WIOPSUGQSA-N,CCOC(=O)[C@@H]1CC2(CCN(c3cc(O[C@H](c4ccc(Cl)cc4-c4ccccc4)C(F)(F)F)nc(N)n3)CC2)CN1,590.0459999999997
KPWYNAGOBXLMSE-UHFFFAOYSA-N,CCCc1c(SCCCOc2ccc(C(C)=O)c(OCCCC(=O)O)c2CCC)ccc(C(C)=O)c1O,530.6830000000004
DWQVYDLTPMGYNE-DEOSSOPVSA-N,CCCc1c(OCc2ccc([C@H](O)c3cccc(C(=O)O)c3)cc2)ccc(C(C)=O)c1O,434.48800000000017
KVWNWTZZBKCOPM-UHFFFAOYSA-M,CC[N+](C)(C)Cc1ccccc1Br.Cc1ccc(S(=O)(=O)[O-])cc1,414.3650000000001
BRBKOPJOKNSWSG-UHFFFAOYSA-N,N=C(N)NS(=O)(=O)c1ccc(N)cc1,214.25
RJFAYQIBOAGBLC-BYPYZUCNSA-N,C[Se]CC[C@H](N)C(=O)O,196.108
PRSNGWLHNWGOKD-CQSZACIVSA-N,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3csc(NC(C)=O)c3C2=O)ccc1OC,466.5370000000002
CWEFDWIKLABKBX-UHFFFAOYSA-N,O=C(O)c1ccc(S(=O)(=O)N(Cc2ccc(OC(F)(F)F)cc2)c2ncc3ccccc3c2C2CC2)cc1,542.5350000000001
NHANOMFABJQAAH-UHFFFAOYSA-N,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1.O=C(O)CCC(=O)O,552.6360000000004
WCDDVEOXEIYWFB-VXORFPGASA-N,CC(=O)N[C@@H]1C[C@H](O)[C@@H](CO)O[C@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](O)O[C@@H]1C(=O)O,381.33400000000006
GCKFUYQCUCGESZ-BPIQYHPVSA-N,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,324.4640000000001
CTETYYAZBPJBHE-UHFFFAOYSA-N,Clc1cc(Cl)c(OCC#CI)cc1Cl,361.39300000000003
RVEWUBJVAHOGKA-WOYAITHZSA-N,N=C(N)NCCC[C@H](N)C(=O)O.N[C@@H](CCC(=O)O)C(=O)O,321.33400000000006
KWTWDQCKEHXFFR-SMDDNHRTSA-N,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,221.34399999999997
ISBHYKVAFKTATD-SNVBAGLBSA-N,CN[C@@H]1CCN(c2cc(NCC3CC3)nc(N)n2)C1,262.361
MBUVEWMHONZEQD-UHFFFAOYSA-N,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,381.9070000000002
PFTAWBLQPZVEMU-DZGCQCFKSA-N,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,290.271
FKNQFGJONOIPTF-UHFFFAOYSA-N,[Na+],22.99
JFJZZMVDLULRGK-URLMMPGGSA-O,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,609.7429999999999
YXSLJKQTIDHPOT-UHFFFAOYSA-N,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,929.161
SJDACOMXKWHBOW-UHFFFAOYSA-N,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,317.344
